Timestamp,Filename,Emotion
2025-05-29 20:58:11,temp_audio.wav,happy
2025-05-29 21:02:42,temp_audio.wav,happy
2025-05-29 21:02:52,temp_audio.wav,happy
2025-05-29 21:03:07,temp_audio.wav,happy
2025-06-03 08:51:23,temp_audio.wav,happy
